name,annotated ≥ 20,annotated_ratio,py_code_loc,pylint_convention_msg_norm,pylint_refactor_msg_norm,pylint_warning_msg_norm,pylint_error_msg_norm,cyclomatic_complexity_norm,cognitive_complexity_norm,bug_score_norm
Erechtheus/geolocation,FALSE,0,2302,0.314943527,0.036490009,0.040834057,0.030408341,0.09730669,0.12858384,0.001737619
TKCERT/pfFocus,FALSE,0,988,0.213562753,0.010121457,0.010121457,0.001012146,0.228744939,0.337044534,0
makinacorpus/landez,FALSE,0,1098,0.273224044,0.027322404,0.067395264,0.007285974,0.206739526,0.221311475,0.017304189
ChristophSchranz/Tweaker-3,FALSE,0,1135,0.282819383,0.041409692,0.311894273,0.040528634,0.202643172,0.424669604,0.012334802
gapato/livestreamer-curses,FALSE,0,818,0.157701711,0.018337408,0.057457213,0.025672372,0.281173594,0.578239609,0.017114914
ChristophSchranz/Tweaker-3,FALSE,0,1135,0.282819383,0.041409692,0.311894273,0.040528634,0.202643172,0.424669604,0.012334802
schatty/d4pg-pytorch,FALSE,0,1201,0.208992506,0.066611157,0.044129892,0.057452123,0.192339717,0.224812656,0.007493755
dongkwonjin/Semantic-Line-SLNet,FALSE,0,1416,0.269774011,0.046610169,0.059322034,0.027542373,0.163841808,0.202683616,0
CalciferZh/SMPL-AMC-Imitator,FALSE,0,1151,0.179843614,0.019113814,0.642919201,0.082536924,0.202432667,0.377932233,0.006081668
piraka9011/dialogflow_ros,FALSE,0,1137,0.175901495,0.029903254,0.071240106,0.071240106,0.204925242,0.331574318,0.00351803
hanwen/mftrace,FALSE,0,1182,0.310490694,0.025380711,0.060913706,0.013536379,0.198815567,0.399323181,0.010152284
gkmngrgn/radpress,FALSE,0,1551,0.250805932,0.047711154,0.090264346,0.048355899,0.151515152,0.14764668,0.037395229
andsor/pyfssa,FALSE,0,1367,0.082662765,0.012435991,0.025603511,0.020482809,0.174103877,0.232626189,0.001463058
WPO-Foundation/tsproxy,FALSE,0,720,0.281944444,0.030555556,1.027777778,0.004166667,0.330555556,0.779166667,0.009722222
GeorgeCiesinski/text-script,FALSE,0,1302,0.076804916,0.016897081,0.065284178,0.00921659,0.182795699,0.353302611,0.00921659
Usama0121/ariadne-jwt,FALSE,0,1555,0.180707395,0.020578778,0.04244373,0.047588424,0.154340836,0.092604502,0.005144695
PlasmaPy/SpectroscoPyx,FALSE,0,1049,0.125834128,0.01620591,0.064823642,0.021925643,0.230695901,0.398474738,0.013346044
Ubiqus/tf_rnnlm,FALSE,0,1107,0.342366757,0.027100271,0.825654923,0.020776874,0.220415537,0.234869015,0.009033424
dcollien/FilterHTML,FALSE,0,1128,0.087765957,0.015957447,0.615248227,0,0.216312057,0.353723404,0.020390071
mom1/django-tof,FALSE,0,1256,0.177547771,0.030254777,0.043789809,0.060509554,0.199044586,0.238057325,0.011146497
ickerwx/tcpproxy,FALSE,0,851,0.199764982,0.034077556,0.034077556,0.009400705,0.293772033,0.665099882,0.009400705
zwegner/x86-info-term,FALSE,0,814,0.106879607,0.024570025,0.067567568,0.051597052,0.308353808,0.743243243,0.008599509
abertschi/postcards,FALSE,0,1209,0.193548387,0.051282051,0.392886683,0.153019024,0.208436725,0.406947891,0.014061208
smore-inc/tinys3,FALSE,0,1460,0.130136986,0.025342466,0.034246575,0.006164384,0.17260274,0.135616438,0.01369863
phyllisstein/Pandown,FALSE,0,732,0.381147541,0.046448087,0.069672131,0.016393443,0.344262295,0.673497268,0.030054645
phyllisstein/Pandown,FALSE,0,732,0.381147541,0.046448087,0.069672131,0.016393443,0.344262295,0.673497268,0.030054645
nteract/scrapbook,FALSE,0,1851,0.124797407,0.013506213,0.041599136,0.008643976,0.136682874,0.126958401,0.009184225
ckreibich/scholar.py,FALSE,0,702,0.041310541,0.027065527,0.011396011,0.001424501,0.361823362,0.636752137,0.022792023
screepers/screeps_console,FALSE,0,993,0.207452165,0.045317221,0.079556898,0.023162135,0.257804632,0.520644512,0.006042296
jaydenmilne/steamsync,FALSE,0,1360,0.086764706,0.021323529,0.022794118,0.0125,0.188235294,0.332352941,0.005882353
SamStudio8/reticulatus,FALSE,0,1076,0.210966543,0.035315985,0.051115242,0.01394052,0.238847584,0.448884758,0.013011152
its-rigs/Trolly,FALSE,0,1021,0.168462292,0.027424094,0.027424094,0.001958864,0.251714006,0.154750245,0.019588639
its-rigs/Trolly,FALSE,0,1021,0.168462292,0.027424094,0.027424094,0.001958864,0.251714006,0.154750245,0.019588639
M0tHs3C/Argo,FALSE,0,1090,0.388990826,0.075229358,0.151376147,0.024770642,0.236697248,0.879816514,0.006422018
dfelinto/virtual_reality_viewport,FALSE,0,1238,0.155088853,0.025040388,0.028271405,0.21082391,0.210016155,0.300484653,0.012116317
sunset1995/pytorch-layoutnet,FALSE,0,2076,0.308766859,0.026974952,0.032755299,0.014932563,0.125722543,0.208092486,0.002890173
leohsuofnthu/Tensorflow-YOLACT,FALSE,0,1744,0.149655963,0.047018349,0.02809633,0.020068807,0.150229358,0.195527523,0.03956422
onelivesleft/PrettyErrors,FALSE,0,1105,0.104977376,0.024434389,0.029864253,0.000904977,0.237104072,0.626244344,0.009954751
willkg/markus,FALSE,0,1112,0.133992806,0.01528777,0.042266187,0.009892086,0.235611511,0.117805755,0.025179856
onelivesleft/PrettyErrors,FALSE,0,1105,0.104977376,0.024434389,0.029864253,0.000904977,0.237104072,0.626244344,0.009954751
jeffh/sniffer,FALSE,0,904,0.128318584,0.027654867,0.043141593,0.014380531,0.289823009,0.365044248,0.014380531
infantiablue/converter,FALSE,0,1337,0.174270755,0.022438295,0.047120419,0.049364248,0.19670905,0.362004488,0.002991773
ustwo/mastermind,FALSE,0,1214,0.192751236,0.007413509,0.02800659,0.032948929,0.216639209,0.213344316,0.009060956
zeronetworks/BloodHound-Tools,FALSE,0,1165,0.290987124,0.026609442,0.060944206,0.006866953,0.226609442,0.509871245,0.000858369
alighazi/price_alert_bot,FALSE,0,995,0.329648241,0.017085427,0.118592965,0.003015075,0.265326633,0.475376884,0.015075377
tylerlaberge/PyPattyrn,FALSE,0,1423,0.146872804,0.079409698,0.115249473,0.002108222,0.186226283,0.103302881,0.002810963
tylerlaberge/PyPattyrn,FALSE,0,1423,0.146872804,0.079409698,0.115249473,0.002108222,0.186226283,0.103302881,0.002810963
stormpath/stormpath-django,FALSE,0,1834,0.164667394,0.017993457,0.056706652,0.044711014,0.144492912,0.1782988,0.025081788
grantjenks/python-sortedcollections,FALSE,0,855,0.161403509,0.004678363,0.046783626,0.019883041,0.311111111,0.128654971,0.003508772
DrMarkusVoss/pumla,FALSE,0,1245,0.318072289,0.019277108,0.057831325,0.000803213,0.215261044,0.421686747,0.043373494
fga-eps-mds/2018.1-TropicalHazards-BI,FALSE,0,1587,0.18273472,0.046628859,0.156899811,0.079395085,0.169502205,0.105229994,0.059861374
JiaxiongQ/DeepLiDAR,FALSE,0,2084,0.259117083,0.086372361,0.103646833,0.030230326,0.129558541,0.134836852,0
zerwes/hiyapyco,FALSE,0,1570,0.198089172,0.01656051,0.103184713,0.007643312,0.171974522,0.218471338,0.024840764
HubSpot/sanetime,FALSE,0,873,0.495990836,0.050400916,0.099656357,0.028636884,0.310423826,0.243986254,0.013745704
Belval/pdf2image,FALSE,0,1952,0.146516393,0.011270492,0.042520492,0.00102459,0.139856557,0.164446721,0.000512295
revsys/django-test-plus,FALSE,0,768,0.259114583,0.0390625,0.048177083,0.045572917,0.356770833,0.154947917,0.057291667
rolepoint/flump,FALSE,0,1566,0.14559387,0.036398467,0.06385696,0.060664112,0.174968072,0.074712644,0.007662835
idearibosome/tf-perceptual-eusr,FALSE,0,1520,0.3375,0.027631579,0.934210526,0.016447368,0.180921053,0.248684211,0.005921053
impliedchaos/mopidy-bandcamp,FALSE,0,985,0.114720812,0.031472081,0.017258883,0.008121827,0.281218274,0.538071066,0.010152284
r1chardj0n3s/parse,FALSE,0,1377,0.262164125,0.018881627,0.026143791,0,0.201161946,0.224400871,0.02832244
Prior99/mopidy-subidy,FALSE,0,958,0.150313152,0.01565762,0.056367432,0.013569937,0.290187891,0.306889353,0.005219207
kthyng/tracpy,FALSE,0,1977,0.238239757,0.034395549,0.107738998,0.022255943,0.140617097,0.279210926,0.025796662
macropin/django-registration,FALSE,0,2133,0.058602907,0.019221753,0.012658228,0.0604782,0.131270511,0.097046414,0.032348805
trocotronic/weconnect,FALSE,0,1175,0.565106383,0.026382979,0.115744681,0.005106383,0.238297872,0.445957447,0.004255319
corbett/QuantumComputing,FALSE,0,1982,0.162462159,0.013622603,0.65691221,0.001009082,0.142280525,0.188193744,0.002522704
kvesteri/sqlalchemy-json-api,FALSE,0,2938,0.07930565,0.023485364,0.026208305,0.011572498,0.095983662,0.05241661,0.000680735
ShuhuaGao/geppy,FALSE,0,946,0.426004228,0.030655391,0.046511628,0.00422833,0.302325581,0.375264271,0.003171247
TextRazor/textrazor-python,FALSE,0,945,0.223280423,0.041269841,0.051851852,0,0.302645503,0.311111111,0.004232804
mapbox/tilesets-cli,FALSE,0,1930,0.175647668,0.011917098,0.047668394,0.016580311,0.149222798,0.088082902,0.00984456
weiwei/junitparser,FALSE,0,1465,0.107167235,0.019795222,0.027303754,0.002047782,0.197952218,0.188395904,0.015699659
PaulGregor/crowdin-cli-py,FALSE,0,830,0.25060241,0.04939759,0.056626506,0.003614458,0.35060241,0.921686747,0.024096386
DirkR/capturadio,FALSE,0,1279,0.130570758,0.028928851,0.074276779,0.064894449,0.228303362,0.415949961,0.022673964
salvoventura/pyunsplash,FALSE,0,572,0.27972028,0.041958042,0.050699301,0.003496503,0.51048951,0.431818182,0.006993007
upciti/wheel2deb,FALSE,0,1197,0.140350877,0.019214703,0.018379282,0.007518797,0.243943191,0.31411863,0.014202172
parkererickson/pyTigerGraph,FALSE,0,739,0.680649526,0.032476319,0.028416779,0.00135318,0.400541272,0.705006766,0.0202977
APSL/django-kaio,FALSE,0,1091,0.306141155,0.028414299,0.023831347,0.011915674,0.273143905,0.240146654,0.011915674
microsoft/Relation-Aware-Global-Attention-Networks,FALSE,0,1643,0.21424224,0.051734632,0.418746196,0.030432136,0.181375533,0.317102861,0
microsoft/Relation-Aware-Global-Attention-Networks,FALSE,0,1643,0.21424224,0.051734632,0.418746196,0.030432136,0.181375533,0.317102861,0
bxparks/bigquery-schema-generator,FALSE,0,1487,0.034969738,0.021519839,0.012104909,0,0.201075992,0.344317418,0.013449899
pangeo-data/xESMF,FALSE,0,1809,0.111111111,0.008844666,0.017689331,0.01713654,0.165284688,0.189054726,0.040353787
UniNE-CHYN/mmappickle,FALSE,0,1480,0.217567568,0.009459459,0.060810811,0.002702703,0.202702703,0.221621622,0.00472973
FredHutch/swift-commander,FALSE,0,1363,0.283932502,0.038151137,0.392516508,0.013206163,0.220102715,0.65077036,0.024211299
awni/speech,FALSE,0,1389,0.216702664,0.023758099,0.076313895,0.027357811,0.217422606,0.189344852,0.005759539
marekrei/sequence-labeler,FALSE,0,887,0.311161218,0.032694476,0.058624577,0.005636979,0.342728298,0.66065389,0.002254791
dheera/rosshow,FALSE,0,1738,0.246835443,0.048331415,0.073072497,0.009781358,0.175489068,0.259493671,0.010356732
keredson/peewee-db-evolve,FALSE,0,1516,0.322559367,0.122691293,0.96701847,0.017810026,0.203825858,0.306068602,0.024406332
jr-robotics/robo-gym-robot-servers,FALSE,0,1598,0.245306633,0.030663329,0.053817272,0.050062578,0.193366708,0.332290363,0.036921151
antoinemartin/django-windows-tools,FALSE,0,1353,0.223946785,0.019955654,0.053954176,0.00886918,0.229120473,0.418329638,0.007390983
genomoncology/related,FALSE,0,1503,0.139055223,0.053892216,0.035262808,0.024617432,0.206919494,0.141716567,0.003992016
oinume/tomahawk,FALSE,0,1865,0.176407507,0.031099196,0.099731903,0.033780161,0.166756032,0.242895442,0.026273458
MSingerLab/COMETSC,FALSE,0,1468,0.141689373,0.030653951,0.057220708,0.008855586,0.21253406,0.638283379,0.006811989
senko/python-video-converter,FALSE,0,1100,0.168181818,0.039090909,0.015454545,0.005454545,0.286363636,0.438181818,0.017272727
joblib/threadpoolctl,FALSE,0,1192,0.068791946,0.007550336,0.026006711,0.015100671,0.265939597,0.302013423,0.012583893
miyosuda/unreal,FALSE,0,1763,0.257515598,0.028360749,0.809982984,0.01020987,0.179807147,0.192853091,0.00453772
DevashishPrasad/CascadeTabNet,FALSE,0,1648,0.264563107,0.043082524,0.27184466,0.013349515,0.192961165,0.580703883,0.003640777
jodyphelan/tbdb,FALSE,0,888,0.326576577,0.073198198,0.289414414,0.007882883,0.358108108,0.800675676,0.01463964
pinetr2e/napkin,FALSE,0,1603,0.267623206,0.021834061,0.013724267,0.001871491,0.199001871,0.147223955,0.002495321
ZettelGeist/zettelgeist,FALSE,0,1543,0.23007129,0.026571614,0.130265716,0.01036941,0.209332469,0.413480233,0.018794556
bkbilly/AlarmPI,FALSE,0,1471,0.269884432,0.021074099,0.072739633,0.004758668,0.219578518,0.424201224,0.031951054
nickolaj-jepsen/LoLVRSpectate,FALSE,0,1229,0.265256306,0.0455655,0.051261188,0.017900732,0.262815297,0.432058584,0
furkanyesiler/acoss,FALSE,0,2135,0.333489461,0.036533958,0.054332553,0.064168618,0.15175644,0.238407494,0.007962529
senrust/pymcprotocol,FALSE,0,1030,0.131067961,0.040776699,0.032038835,0,0.314563107,0.440776699,0.006796117
kratzert/RRMPG,FALSE,0,1580,0.571518987,0.038607595,0.012025316,0.00443038,0.206329114,0.346202532,0.007594937
EricTRocks/pyflowgraph,FALSE,0,1297,0.393215112,0.043947571,0.043176561,0.0077101,0.251349268,0.31842714,0.00308404
viisual/ASCII-Decorator,FALSE,0,927,0.234088457,0.040992449,0.067961165,0.007551241,0.35167206,0.802588997,0.012944984
schapman1974/tinymongo,FALSE,0,937,0.103521878,0.041622199,0.119530416,0.005336179,0.34791889,0.480256137,0.014941302
yijingru/KG_Instance_Segmentation,FALSE,0,1871,0.265098878,0.050774987,0.028327098,0.014430786,0.174772849,0.250133618,0
eddiejessup/Transcrypt,FALSE,0,2229,0.13683266,0.013907582,0.021982952,0.054733064,0.147599821,0.248093315,0.000448632
eddiejessup/Transcrypt,FALSE,0,2229,0.13683266,0.013907582,0.021982952,0.054733064,0.147599821,0.248093315,0.000448632
bityigoss/mtl-text-recognition,FALSE,0,1977,0.224076884,0.057663126,0.061203844,0.026302479,0.167425392,0.283763278,0.001011634
NaturalHistoryMuseum/gouda,FALSE,0,1373,0.142024763,0.040058267,0.037144938,0.014566642,0.241806264,0.299344501,0.004369993
mushorg/snare,FALSE,0,1918,0.148070907,0.017205422,0.032846715,0.018769552,0.173096976,0.217935349,0.025547445
AirSage/Petrel,FALSE,0,1569,0.288081581,0.029318037,0.07903123,0.019757808,0.212237094,0.347992352,0.002549395
avanov/Rhetoric,FALSE,0,1433,0.183531054,0.042568039,0.060013957,0.023726448,0.23307746,0.240055827,0
vmware-archive/caspyr,FALSE,0,2329,0.147702877,0.032202662,0.151137827,0.004723057,0.143409188,0.10991842,0.006869901
solrcloudpy/solrcloudpy,FALSE,0,1343,0.151154133,0.03201787,0.024571854,0.00893522,0.248696947,0.290394639,0.020848846
cloudify-cosmo/wagon,FALSE,0,1515,0.108910891,0.012541254,0.089108911,0.001980198,0.221122112,0.281188119,0.022442244
popgenmethods/pyrho,FALSE,0,1944,0.03600823,0.020576132,0.006687243,0.005144033,0.174897119,0.274691358,0.002572016
seibert-media/teamvault,FALSE,0,2989,0.12445634,0.034459686,0.014720642,0.044496487,0.115088658,0.1264637,0.027433924
OllisGit/OctoPrint-DisplayLayerProgress,FALSE,0,1562,0.495518566,0.02496799,0.078745198,0.008322663,0.220230474,0.441741357,0.025608195
OllisGit/OctoPrint-DisplayLayerProgress,FALSE,0,1562,0.495518566,0.02496799,0.078745198,0.008322663,0.220230474,0.441741357,0.025608195
openwisp/netdiff,FALSE,0,2205,0.119274376,0.036281179,0.033106576,0.007256236,0.156462585,0.16462585,0.007256236
Voljega/BestArcade,FALSE,0,1762,0.38876277,0.052213394,0.030079455,0,0.195800227,0.437003405,0.003972758
operatorequals/Blue-Baron,FALSE,0,1808,0.123340708,0.005530973,0,0.001106195,0.191371681,0,0.006637168
ggeop/Python-ai-assistant,FALSE,0,79,0.17721519,0.012658228,0.012658228,0.101265823,4.379746835,6.936708861,0.215189873
ggeop/Python-ai-assistant,FALSE,0,79,0.17721519,0.012658228,0.012658228,0.101265823,4.379746835,6.936708861,0.215189873
ubermag/oommfc,FALSE,0,1748,0.082951945,0.028604119,0.020594966,0.017734554,0.197940503,0.312356979,0.038901602
tjddus9597/LabelRelaxation-CVPR21,FALSE,0,2026,0.382527147,0.048371175,0.078479763,0.034057256,0.171273445,0.244323791,0.000987167
tabacha/ProSafeLinux,FALSE,0,1119,0.123324397,0.021447721,0.020554066,0.006255585,0.311885612,0.450402145,0.028596962
dfreelon/TSM,FALSE,0,763,0.374836173,0.082568807,0.014416776,0.005242464,0.45740498,0.884665793,0.023591088
tabacha/ProSafeLinux,FALSE,0,1119,0.123324397,0.021447721,0.020554066,0.006255585,0.311885612,0.450402145,0.028596962
dfreelon/TSM,FALSE,0,763,0.374836173,0.082568807,0.014416776,0.005242464,0.45740498,0.884665793,0.023591088
Kitware/wslink,FALSE,0,1674,0.225806452,0.021505376,0.059737157,0.003584229,0.209080048,0.308243728,0.059737157
tristandeleu/pytorch-maml-rl,FALSE,0,1745,0.175931232,0.032664756,0.028080229,0.036103152,0.201146132,0.161031519,0.003438395
EleutherAI/gpt-neo,FALSE,0,2365,0.231289641,0.02410148,0.053699789,0.021987315,0.149260042,0.361945032,0.049048626
mbideau/vcardtools,FALSE,0,1061,0.002827521,0.008482564,0.006597549,0.003770028,0.333647502,1.14797361,0.008482564
Nicholasli1995/VisualizingNDF,FALSE,0,2108,0.34487666,0.055028463,0.019449715,0.024667932,0.168406072,0.280834915,0
Nicholasli1995/VisualizingNDF,FALSE,0,2108,0.34487666,0.055028463,0.019449715,0.024667932,0.168406072,0.280834915,0
altair-viz/schemapi,FALSE,0,1203,0.143807149,0.032418953,0.055694098,0.010806318,0.296758105,0.271820449,0.018287614
shelhamer/revolver,FALSE,0,1723,0.185722577,0.04759141,0.051073709,0.052234475,0.208357516,0.183401045,0.001741149
django-haystack/pysolr,FALSE,0,1996,0.123747495,0.021543086,0.068136273,0.004509018,0.179859719,0.272044088,0.019038076
RazerM/orbital,FALSE,0,1821,0.220757825,0.036792971,0.039538715,0.009884679,0.197693575,0.208127403,0.004942339
dwolfhub/zxcvbn-python,FALSE,0,1684,0.152019002,0.016033254,0.0195962,0.001187648,0.215558195,0.403800475,0.024346793
susundberg/pebble-linux-remote,FALSE,0,2226,0.279874214,0.038185085,0.060197664,0.006738544,0.163072776,0.179694519,0
TenySmart/ModbusTCP2MQTT,FALSE,0,1218,0.256157635,0.030377668,0.166666667,0.036124795,0.299671593,0.747126437,0.002463054
nf-core/hic,FALSE,0,1303,0.303914045,0.039907905,0.095165004,0.003837299,0.280890253,0.741366078,0.02762855
yuce/pyswip,FALSE,0,2124,0.264595104,0.028719397,0.031073446,0.00094162,0.172316384,0.288606403,0.012241055
soapisnotfat/super-resolution,FALSE,0,1780,0.267977528,0.09494382,0.011797753,0.028089888,0.206741573,0.236516854,0.001685393
dreikanter/wp2md,FALSE,0,1178,0.144312394,0.027164686,0.037351443,0.004244482,0.313242784,0.679966044,0.005093379
Azure/simdem,FALSE,0,1269,0.165484634,0.031520883,0.083530339,0.006304177,0.291568164,0.564223798,0.029156816
HarryR/panautomata,FALSE,0,1396,0.209885387,0.025787966,0.055157593,0.019340974,0.266475645,0.284383954,0.006446991
sommer/loxodo,FALSE,0,1769,0.113058225,0.02035048,0.048615037,0.006783493,0.210288298,0.362916902,0.004522329
siddhi-io/PySiddhi,FALSE,0,2648,0.393504532,0.039652568,0.0668429,0.001510574,0.140861027,0.173716012,0.004531722
siddhi-io/PySiddhi,FALSE,0,2648,0.393504532,0.039652568,0.066465257,0.001510574,0.140861027,0.173716012,0.004531722
tiagocoutinho/multivisor,FALSE,0,1673,0.158398087,0.012552301,0.085475194,0.027495517,0.224148237,0.316198446,0.019725045
Conchylicultor/MusicGenerator,FALSE,0,1284,0.235202492,0.023364486,0.062305296,0.009345794,0.292834891,0.420560748,0.003894081
autonise/CRAFT-Remade,FALSE,0,2514,0.194112967,0.040970565,0.599443119,0.025457438,0.152346858,0.340095465,0.004375497
TurboGears/backlash,FALSE,0,1413,0.133050248,0.037508846,0.0502477,0.009907997,0.271762208,0.423213022,0.010615711
kachayev/fn.py,FALSE,0,1746,0.327605956,0.031500573,0.050400916,0.049828179,0.221076747,0.183848797,0.011454754
kboghe/NordVPN-switcher,FALSE,0,1369,0.182615047,0.03798393,0.056975895,0.006574142,0.283418554,0.944485026,0.002921841
kboghe/NordVPN-switcher,FALSE,0,1369,0.182615047,0.03798393,0.056975895,0.006574142,0.283418554,0.944485026,0.002921841
paulgear/ntpmon,FALSE,0,1609,0.177128651,0.027967682,0.018023617,0.004972032,0.24300808,0.386575513,0.011808577
stephenswat/eve-abyssal-market,FALSE,0,3273,0.164680721,0.040635503,0.011915674,0.052856706,0.119767797,0.092881149,0.006416132
MobProgramming/MobTimer.Python,FALSE,0,1789,0.287311347,0.027389603,0.045276691,0.005589715,0.219675797,0.20234768,0.002235886
zhangchunlin/uliweb-apijson,FALSE,0,1469,0.264125255,0.051735875,0.049012934,0.110959837,0.268209666,0.706603131,0.033356025
RT-Thread/env,FALSE,0,1855,0.177358491,0.04097035,0.058221024,0.005390836,0.216172507,0.622641509,0.020485175
scaelles/DEXTR-PyTorch,FALSE,0,1698,0.202002356,0.053003534,0.019434629,0.032391048,0.237926973,0.453474676,0
venth/aws-adfs,FALSE,0,3119,0.139788394,0.023084322,0.057710805,0.024366784,0.129849311,0.199102276,0.008336005
miohtama/LibertyMusicStore,FALSE,0,2717,0.185130659,0.024291498,0.068089805,0.066985646,0.149429518,0.205741627,0.005152742
jsxc/xmpp-cloud-auth,FALSE,0,2486,0.268302494,0.018905873,0.115848753,0.049074819,0.164521319,0.275140788,0.01850362
karask/python-bitcoin-utils,FALSE,0,2147,0.224033535,0.016767583,0.041918957,0.004657662,0.190964136,0.199347927,0.010712622
claudegel/sinope-130,FALSE,0,2873,0.063000348,0.022972503,0.045596937,0.016011138,0.143056039,0.292377306,0.023668639
timeyyy/pytknvim,FALSE,0,1695,0.099705015,0.02300885,0.096755162,0.040707965,0.243067847,0.358702065,0.007079646
cmpilato/thotkeeper,FALSE,0,1661,0.13064419,0.016857315,0.098133654,0.002408188,0.248043347,0.433473811,0.008428657
jamielennox/requests-mock,FALSE,0,2228,0.169210054,0.018402154,0.02513465,0.006283662,0.186714542,0.131508079,0.015260323
atselousov/transformer_chatbot,FALSE,0,1678,0.223480334,0.033373063,0.02681764,0.025029797,0.249702026,0.393325387,0.020858164
sylvchev/mdla,FALSE,0,2962,0.144496962,0.051654288,0.065158677,0.008102633,0.143146523,0.267049291,0.007427414
chaofengc/PSFRGAN,FALSE,0,1962,0.330275229,0.034148828,0.081039755,0.051987768,0.216615698,0.300713558,0.000509684
hav4ik/Hydra,FALSE,0,1825,0.073424658,0.055890411,0.020821918,0.035616438,0.233424658,0.414246575,0.006575342
predicthq/sdk-py,FALSE,0,2528,0.168908228,0.056962025,0.020174051,0.011075949,0.168908228,0.123417722,0.003955696
mk-fg/python-pulse-control,FALSE,0,1950,0.257948718,0.051282051,0.67025641,0.02974359,0.219487179,0.515897436,0.02
mdshw5/fastqp,FALSE,0,1745,0.151862464,0.027507163,0.024068768,0.046991404,0.245845272,0.366189112,0.009169054
Quitten/Autorize,FALSE,0,1766,0.514156285,0.033975085,0.268403171,0.061155153,0.247451869,0.443374858,0.027746319
tdpetrou/pandas_cub,FALSE,0,829,0.229191797,0.003618818,0.094089264,0.028950543,0.527141134,0.395657419,0.003618818
floydhub/dockerfiles,FALSE,0,3551,0.133483526,0.032666854,0.239087581,0.049281892,0.123908758,0.184173472,0.011546043
mopidy/mopidy-gmusic,FALSE,0,1490,0.120805369,0.011409396,0.070469799,0.016778523,0.295302013,0.27852349,0.020134228
snovvcrash/usbrip,FALSE,0,2010,0.104975124,0.019900498,0.613930348,0.007960199,0.219900498,0.48358209,0.0039801
conda/menuinst,FALSE,0,2346,0.150042626,0.029411765,0.054987212,0.015345269,0.188405797,0.386189258,0.033674339
simonhmartin/twisst,FALSE,0,867,0.776239908,0.056516724,0.151095732,0.019607843,0.512110727,0.778546713,0.018454441
gdombiak/OctoPrint-OctoPod,FALSE,0,1227,0.202118989,0.039119804,0.7799511,0.006519967,0.362673187,0.602281989,0.006519967
digidotcom/python-suitcase,FALSE,0,2589,0.163769795,0.012359985,0.02433372,0.024719969,0.172653534,0.153727308,0.011201236
takluyver/weatbag,FALSE,0,1256,0.362261146,0.035828025,0.141719745,0.001592357,0.357484076,0.416401274,0.026273885
althonos/InstaLooter,FALSE,0,2049,0.096632504,0.020497804,0.057101025,0.011224988,0.221083455,0.326988775,0.014641288
mihahauke/deep_rl_vizdoom,FALSE,0,2689,0.162885831,0.035701004,0.031238379,0.012644106,0.170695426,0.278914094,0.001487542
pyscience-projects/pyevtk,FALSE,0,2761,0.143426295,0.024990945,0.018833756,0.001810938,0.168779428,0.310394784,0.003621876
convexengineering/SPaircraft,FALSE,0,4869,0.415896488,0.057095913,0.168001643,0.016019717,0.097145204,0.178476073,0.023618813
convexengineering/SPaircraft,FALSE,0,4869,0.415896488,0.057095913,0.168001643,0.016019717,0.097145204,0.178476073,0.023618813
timsavage/django-extras,FALSE,0,1892,0.223572939,0.056553911,0.03435518,0.060782241,0.250528541,0.227272727,0.007399577
osmcode/pyosmium,FALSE,0,2178,0.255280073,0.023875115,0.063360882,0.055555556,0.218549128,0.21533517,0.024793388
PierreQuentel/PyDbLite,FALSE,0,1591,0.219987429,0.03079824,0.047140163,0.125078567,0.300439975,0.331238215,0.010056568
PierreQuentel/PyDbLite,FALSE,0,1591,0.219987429,0.03079824,0.047140163,0.125078567,0.300439975,0.331238215,0.010056568
tylertreat/BigQuery-Python,FALSE,0,3562,0.091240876,0.018248175,0.038461538,0.001965188,0.134755755,0.152161707,0.010387423
brunobraga/termsaver,FALSE,0,2193,0.137254902,0.020975832,0.045143639,0.006383949,0.219790242,0.399452804,0.002279982
ausaki/python-validator,FALSE,0,1622,0.263871763,0.028976572,0.027127004,0.008631319,0.297780518,0.223181258,0.007398274
jdavisp3/twisted-intro,FALSE,0,3314,0.271876886,0.02051901,0.038624019,0.052202776,0.146047073,0.189197345,0.002112251
python-tls/tls,FALSE,0,2454,0.06601467,0.037082315,0.01792991,0.009779951,0.199266504,0.020374898,0.007334963
otfried/ipe-tools,FALSE,0,2075,0.402409639,0.028915663,0.616385542,0.008674699,0.238554217,0.405301205,0.004337349
OCA/rma,FALSE,0,2838,0.054263566,0.014094433,0.016208598,0.040521494,0.175828048,0.17688513,0.004933051
tdorssers/TeslaPy,FALSE,0,2017,0.05106594,0.019831433,0.020327219,0.009915716,0.249380268,0.417451661,0.00594943
tdorssers/TeslaPy,FALSE,0,2017,0.05106594,0.019831433,0.020327219,0.009915716,0.249380268,0.417451661,0.00594943
anticodeninja/michel2,FALSE,0,2008,0.112051793,0.020418327,0.06623506,0.014442231,0.251992032,0.418326693,0.00498008
seomoz/qless-py,FALSE,0,1777,0.06077659,0.029825549,0.042768711,0.014631401,0.28587507,0.265616207,0.009566685
Pepelux/sippts,FALSE,0,3074,0.256343526,0.063109954,0.046519193,0.002277163,0.166232921,0.568640208,0.007156799
seecode-audit/clocwalk,FALSE,0,2089,0.156534227,0.033030158,0.071325993,0.004786979,0.245572044,0.67209191,0.003829584
